winner_rank,drafter_label,total_score,slot_index,player_name,team,actual_rs,slot_mult,card_boost,saved_at
1,nords12,50.00,1,Giannis Antetokounmpo,MIL,6.2,2.0,0,2026-03-28T00:00:00+00:00
1,nords12,50.00,2,Tyrese Maxey,PHI,6.9,1.8,0,2026-03-28T00:00:00+00:00
1,nords12,50.00,3,Victor Wembanyama,SAS,6.9,1.6,0,2026-03-28T00:00:00+00:00
1,nords12,50.00,4,DeMar DeRozan,SAC,6.4,1.4,0,2026-03-28T00:00:00+00:00
1,nords12,50.00,5,Julius Randle,MIN,4.3,1.2,0,2026-03-28T00:00:00+00:00
2,ranoob,49.20,1,Giannis Antetokounmpo,MIL,6.2,2.0,0,2026-03-28T00:00:00+00:00
2,ranoob,49.20,2,Victor Wembanyama,SAS,6.9,1.8,0,2026-03-28T00:00:00+00:00
2,ranoob,49.20,3,Tyrese Maxey,PHI,6.9,1.6,0,2026-03-28T00:00:00+00:00
2,ranoob,49.20,4,DeMar DeRozan,SAC,6.4,1.4,0,2026-03-28T00:00:00+00:00
2,ranoob,49.20,5,Josh Giddey,CHI,3.7,1.2,0,2026-03-28T00:00:00+00:00
3,member7689404,49.00,1,Giannis Antetokounmpo,MIL,6.2,2.0,0,2026-03-28T00:00:00+00:00
3,member7689404,49.00,2,Victor Wembanyama,SAS,6.9,1.8,0,2026-03-28T00:00:00+00:00
3,member7689404,49.00,3,Tyrese Maxey,PHI,6.9,1.6,0,2026-03-28T00:00:00+00:00
3,member7689404,49.00,4,Mikal Bridges,NYK,4.7,1.4,0,2026-03-28T00:00:00+00:00
3,member7689404,49.00,5,Nikola Vucevic,CHI,5.4,1.2,0,2026-03-28T00:00:00+00:00
4,gm3nd3z,48.62,1,Giannis Antetokounmpo,MIL,6.2,2.0,0,2026-03-28T00:00:00+00:00
4,gm3nd3z,48.62,2,Victor Wembanyama,SAS,6.9,1.8,0,2026-03-28T00:00:00+00:00
4,gm3nd3z,48.62,3,Tyrese Maxey,PHI,6.9,1.6,0,2026-03-28T00:00:00+00:00
4,gm3nd3z,48.62,4,Donovan Mitchell,CLE,4.7,1.4,0,2026-03-28T00:00:00+00:00
4,gm3nd3z,48.62,5,Zion Williamson,NOP,5.2,1.2,0,2026-03-28T00:00:00+00:00
